customer_id,signup_date,plan,contract_type,mrr,discount_pct,effective_mrr,country,industry,team_size,referral_source,logins_per_week,features_used,support_tickets_last_90d,nps_score,tenure_months,last_activity_date,churned,churn_date
CUST-00192,2024-11-26,Pro,Annual,199.0,15.0,169.15,India,E-commerce,2,Social,10.1,3,2,5,1,2024-12-25,1,2024-12-26
CUST-00193,2024-10-11,Enterprise,Monthly,599.0,0.0,599.0,Other,Other,3,Referral,7.5,7,0,7,2,2024-12-10,0,
CUST-00194,2022-01-09,Growth,Monthly,79.0,0.0,79.0,USA,SaaS,2,Social,13.1,3,0,9,36,2024-12-08,0,
CUST-00195,2024-03-26,Pro,Monthly,199.0,0.0,199.0,India,Retail,5,Organic,5.5,7,1,10,9,2024-12-28,0,
CUST-00196,2022-07-27,Pro,Annual,199.0,0.0,199.0,USA,Healthcare,2,Paid Search,13.1,2,1,7,29,2024-12-10,0,
CUST-00197,2023-02-08,Pro,Monthly,199.0,0.0,199.0,UK,Media,5,Referral,7.1,6,2,8,23,2024-12-03,0,
CUST-00198,2022-06-01,Growth,Annual,79.0,0.0,79.0,India,E-commerce,20,Social,5.5,3,2,4,31,2024-12-14,0,
CUST-00199,2022-02-23,Starter,Monthly,29.0,15.0,24.65,India,E-commerce,5,Social,15.7,4,1,4,13,2023-02-23,1,2023-03-20
CUST-00200,2023-09-20,Growth,Monthly,79.0,0.0,79.0,USA,SaaS,20,Referral,5.3,6,1,9,15,2024-12-23,0,
CUST-00201,2023-08-10,Pro,Monthly,199.0,0.0,199.0,USA,Other,5,Paid Search,14.2,1,0,1,16,2024-12-07,0,
CUST-00202,2022-04-14,Growth,Annual,79.0,0.0,79.0,USA,SaaS,20,Partnership,5.2,2,0,6,33,2024-12-11,0,
CUST-00203,2022-09-11,Pro,Annual,199.0,10.0,179.1,Germany,E-commerce,50,Organic,5.9,4,0,8,28,2024-12-21,0,
CUST-00204,2023-05-25,Growth,Monthly,79.0,0.0,79.0,Canada,E-commerce,3,Organic,17.4,8,1,7,19,2024-12-28,0,
CUST-00205,2022-04-09,Growth,Monthly,79.0,15.0,67.15,Australia,Media,10,Organic,9.1,5,1,1,33,2024-12-22,0,
CUST-00206,2022-06-02,Starter,Monthly,29.0,15.0,24.65,USA,Healthcare,3,Organic,10.9,5,0,8,31,2024-12-18,0,
CUST-00207,2024-07-02,Pro,Annual,199.0,0.0,199.0,USA,SaaS,10,Email,10.7,6,2,5,6,2024-12-26,0,
CUST-00208,2024-05-27,Growth,Monthly,79.0,0.0,79.0,USA,Healthcare,1,Referral,5.4,4,1,7,7,2024-12-17,0,
CUST-00209,2022-12-04,Starter,Annual,29.0,0.0,29.0,India,E-commerce,50,Partnership,7.2,6,2,6,6,2023-06-01,1,2023-06-02
CUST-00210,2024-04-01,Starter,Monthly,29.0,25.0,21.75,India,SaaS,20,Email,8.3,7,1,6,9,2024-12-01,0,
CUST-00211,2024-08-14,Pro,Annual,199.0,0.0,199.0,USA,Finance,20,Paid Search,5.6,5,0,3,4,2024-12-08,0,
CUST-00212,2022-06-10,Growth,Annual,79.0,30.0,55.3,USA,E-commerce,2,Referral,10.8,1,1,6,31,2024-12-03,0,
CUST-00213,2024-03-11,Starter,Annual,29.0,0.0,29.0,India,E-commerce,2,Paid Search,15.5,5,3,9,3,2024-05-16,1,2024-06-09
CUST-00214,2023-02-02,Enterprise,Annual,599.0,0.0,599.0,UK,SaaS,3,Email,18.6,5,1,6,23,2024-12-23,0,
CUST-00215,2024-03-26,Pro,Annual,199.0,0.0,199.0,Australia,Healthcare,20,Social,4.3,7,0,6,2,2024-05-08,1,2024-05-25
CUST-00216,2023-02-05,Enterprise,Annual,599.0,0.0,599.0,UK,Retail,20,Organic,11.4,2,2,6,6,2023-07-10,1,2023-08-04
CUST-00217,2023-10-02,Growth,Annual,79.0,0.0,79.0,USA,Media,2,Organic,13.7,7,4,4,15,2024-12-26,0,
CUST-00218,2024-11-22,Growth,Annual,79.0,0.0,79.0,UK,SaaS,5,Referral,16.3,4,0,5,1,2024-12-15,0,
CUST-00219,2023-11-19,Enterprise,Annual,599.0,0.0,599.0,USA,Education,3,Organic,11.5,5,2,7,2,2023-12-19,1,2024-01-18
CUST-00220,2023-04-05,Growth,Monthly,79.0,0.0,79.0,India,SaaS,5,Referral,16.6,8,0,10,21,2024-12-28,0,
CUST-00221,2024-08-12,Pro,Monthly,199.0,0.0,199.0,USA,Finance,2,Organic,12.5,2,0,9,4,2024-12-04,0,
CUST-00222,2023-04-15,Starter,Monthly,29.0,0.0,29.0,USA,Media,1,Referral,12.3,4,1,8,9,2023-12-20,1,2024-01-10
CUST-00223,2024-11-11,Growth,Monthly,79.0,0.0,79.0,India,Healthcare,1,Organic,10.0,5,0,10,1,2024-12-22,0,
CUST-00224,2024-01-20,Starter,Annual,29.0,0.0,29.0,USA,E-commerce,3,Social,5.7,3,3,8,11,2024-12-05,0,
CUST-00225,2022-02-07,Starter,Monthly,29.0,30.0,20.3,Germany,Other,50,Paid Search,15.2,5,2,9,35,2024-12-11,0,
CUST-00226,2022-08-18,Starter,Monthly,29.0,0.0,29.0,USA,SaaS,10,Paid Search,4.8,5,0,7,16,2023-11-24,1,2023-12-11
CUST-00227,2023-07-17,Starter,Monthly,29.0,20.0,23.2,USA,SaaS,10,Paid Search,17.6,3,4,8,5,2023-11-24,1,2023-12-14
CUST-00228,2023-03-14,Enterprise,Annual,599.0,25.0,449.25,Germany,Retail,50,Organic,9.5,8,1,4,2,2023-05-06,1,2023-05-13
CUST-00229,2022-01-27,Starter,Annual,29.0,0.0,29.0,USA,Retail,3,Partnership,14.6,6,0,6,35,2024-12-27,0,
CUST-00230,2022-08-14,Pro,Annual,199.0,10.0,179.1,USA,E-commerce,3,Organic,8.5,4,1,6,29,2024-12-20,0,
CUST-00231,2024-03-08,Pro,Annual,199.0,0.0,199.0,USA,Finance,2,Paid Search,14.0,2,0,6,9,2024-12-07,0,
CUST-00232,2022-10-11,Growth,Monthly,79.0,0.0,79.0,Australia,SaaS,1,Organic,6.0,4,1,6,27,2024-12-26,0,
CUST-00233,2024-05-28,Starter,Annual,29.0,20.0,23.2,India,Retail,10,Paid Search,13.2,4,3,10,7,2024-12-14,0,
CUST-00234,2024-08-17,Pro,Monthly,199.0,15.0,169.15,India,Healthcare,50,Organic,9.7,3,2,6,4,2024-12-01,0,
CUST-00235,2023-03-29,Growth,Monthly,79.0,0.0,79.0,USA,Finance,20,Paid Search,6.7,4,2,7,4,2023-07-02,1,2023-07-27
CUST-00236,2024-10-16,Pro,Annual,199.0,0.0,199.0,Canada,SaaS,1,Organic,9.3,4,3,10,2,2024-12-02,0,
CUST-00237,2024-03-26,Pro,Monthly,199.0,0.0,199.0,USA,Finance,2,Referral,17.3,3,1,9,9,2024-12-15,0,
CUST-00238,2023-10-21,Enterprise,Annual,599.0,25.0,449.25,Canada,Education,5,Organic,8.5,8,2,7,14,2024-12-02,0,
CUST-00239,2023-07-01,Growth,Monthly,79.0,0.0,79.0,India,E-commerce,2,Paid Search,5.3,4,0,9,18,2024-12-31,0,
CUST-00240,2024-12-08,Starter,Monthly,29.0,0.0,29.0,India,Retail,1,Organic,15.6,4,0,6,0,2024-12-12,0,
CUST-00241,2022-01-17,Growth,Monthly,79.0,0.0,79.0,UK,SaaS,5,Paid Search,18.6,4,2,6,15,2023-04-01,1,2023-04-12
CUST-00242,2022-06-07,Starter,Annual,29.0,0.0,29.0,USA,Retail,3,Paid Search,11.1,4,0,6,31,2024-12-16,0,
CUST-00243,2023-04-22,Enterprise,Monthly,599.0,30.0,419.3,USA,Education,10,Referral,13.6,7,3,7,4,2023-08-19,1,2023-08-20
CUST-00244,2024-12-05,Starter,Monthly,29.0,15.0,24.65,UK,Retail,100,Social,13.6,6,3,8,0,2024-12-28,0,
CUST-00245,2023-06-02,Starter,Annual,29.0,15.0,24.65,Germany,Education,5,Paid Search,6.0,5,1,5,19,2024-12-02,0,
CUST-00246,2022-04-09,Pro,Annual,199.0,30.0,139.3,Other,Healthcare,2,Partnership,17.4,7,1,8,33,2024-12-20,0,
CUST-00247,2024-11-26,Growth,Monthly,79.0,0.0,79.0,India,E-commerce,50,Social,12.1,5,2,8,1,2024-12-03,0,
CUST-00248,2022-10-07,Growth,Monthly,79.0,25.0,59.25,USA,Education,5,Paid Search,14.9,2,3,6,27,2024-12-05,0,
CUST-00249,2023-05-12,Growth,Annual,79.0,25.0,59.25,Other,E-commerce,5,Organic,9.2,5,2,7,19,2024-12-06,0,
CUST-00250,2022-10-29,Pro,Monthly,199.0,0.0,199.0,India,SaaS,2,Referral,15.3,7,1,5,26,2024-12-22,0,
CUST-00251,2022-06-30,Starter,Annual,29.0,0.0,29.0,USA,E-commerce,3,Referral,9.3,2,2,4,3,2022-09-20,1,2022-09-28
CUST-00252,2023-08-30,Pro,Monthly,199.0,10.0,179.1,Other,Media,3,Organic,14.4,4,1,5,16,2024-12-30,0,
CUST-00253,2023-12-01,Starter,Monthly,29.0,0.0,29.0,USA,Media,50,Email,15.6,4,2,8,13,2024-12-24,0,
CUST-00254,2024-09-19,Pro,Monthly,199.0,30.0,139.3,UK,E-commerce,20,Paid Search,11.1,7,0,8,3,2024-12-03,0,
CUST-00255,2022-07-10,Pro,Monthly,199.0,0.0,199.0,USA,E-commerce,1,Organic,4.9,4,2,10,30,2024-12-13,0,
CUST-00256,2022-09-10,Starter,Annual,29.0,0.0,29.0,Canada,Finance,2,Referral,10.1,4,2,7,16,2023-12-31,1,2024-01-03
CUST-00257,2024-09-07,Growth,Annual,79.0,20.0,63.2,Other,E-commerce,1,Paid Search,14.7,6,2,7,3,2024-12-29,0,
CUST-00258,2024-07-16,Starter,Monthly,29.0,25.0,21.75,Other,Finance,3,Referral,12.7,6,1,8,5,2024-12-08,0,
CUST-00259,2022-05-08,Pro,Annual,199.0,30.0,139.3,USA,E-commerce,2,Organic,8.2,2,0,5,32,2024-12-16,0,
CUST-00260,2022-01-18,Growth,Annual,79.0,30.0,55.3,Australia,SaaS,1,Organic,11.4,3,2,9,17,2023-05-16,1,2023-06-12
CUST-00261,2023-07-20,Growth,Monthly,79.0,0.0,79.0,UK,SaaS,10,Paid Search,15.3,6,0,8,17,2024-12-29,0,
CUST-00262,2023-07-24,Starter,Monthly,29.0,0.0,29.0,Australia,E-commerce,1,Organic,12.9,5,1,5,17,2024-12-07,0,
CUST-00263,2023-11-17,Starter,Monthly,29.0,30.0,20.3,USA,SaaS,2,Organic,6.8,1,3,8,13,2024-12-14,0,
CUST-00264,2023-09-18,Starter,Annual,29.0,0.0,29.0,India,Other,10,Referral,12.1,3,0,9,15,2024-12-07,0,
CUST-00265,2024-05-03,Starter,Annual,29.0,0.0,29.0,USA,Education,3,Organic,14.3,4,1,4,5,2024-09-25,1,2024-09-30
CUST-00266,2024-08-19,Growth,Monthly,79.0,0.0,79.0,Australia,SaaS,20,Email,8.4,4,0,9,4,2024-12-27,0,
CUST-00267,2022-06-04,Pro,Annual,199.0,0.0,199.0,Australia,Healthcare,3,Paid Search,3.7,7,1,6,31,2024-12-10,0,
CUST-00268,2023-05-05,Pro,Annual,199.0,0.0,199.0,USA,E-commerce,20,Referral,8.0,5,1,1,20,2024-12-16,0,
CUST-00269,2024-02-24,Growth,Annual,79.0,0.0,79.0,India,Education,5,Paid Search,12.4,5,1,9,10,2024-12-01,0,
CUST-00270,2022-09-03,Enterprise,Annual,599.0,0.0,599.0,USA,Retail,1,Organic,9.1,6,0,10,28,2024-12-14,0,
CUST-00271,2024-11-28,Pro,Monthly,199.0,10.0,179.1,USA,Healthcare,3,Organic,17.1,5,1,5,1,2024-12-22,1,2024-12-28
CUST-00272,2024-01-29,Enterprise,Monthly,599.0,0.0,599.0,UK,Healthcare,5,Social,3.7,1,1,4,11,2024-12-23,0,
CUST-00273,2023-06-22,Growth,Annual,79.0,0.0,79.0,Germany,E-commerce,5,Referral,4.8,7,2,10,18,2024-12-15,0,
CUST-00274,2024-07-09,Starter,Annual,29.0,25.0,21.75,France,Healthcare,50,Paid Search,2.7,4,0,6,5,2024-12-04,0,
CUST-00275,2023-02-12,Starter,Annual,29.0,0.0,29.0,UK,SaaS,1,Social,13.3,4,2,10,2,2023-03-24,1,2023-04-13
CUST-00276,2023-06-09,Pro,Monthly,199.0,0.0,199.0,Australia,Finance,5,Social,3.7,4,3,3,19,2024-12-18,0,
CUST-00277,2024-04-07,Starter,Annual,29.0,0.0,29.0,India,Other,10,Paid Search,19.5,3,2,10,8,2024-12-01,0,
CUST-00278,2024-06-21,Starter,Annual,29.0,20.0,23.2,Germany,Media,20,Referral,17.0,6,0,9,6,2024-12-25,0,
CUST-00279,2022-02-05,Growth,Annual,79.0,0.0,79.0,Australia,Retail,3,Email,3.4,3,1,8,7,2022-08-04,1,2022-09-03
CUST-00280,2023-11-16,Growth,Annual,79.0,0.0,79.0,USA,E-commerce,2,Organic,9.0,5,1,3,13,2024-12-14,0,
CUST-00281,2022-01-20,Growth,Annual,79.0,20.0,63.2,UK,Finance,20,Organic,13.1,6,0,6,35,2024-12-07,0,
CUST-00282,2022-11-17,Starter,Monthly,29.0,0.0,29.0,USA,Retail,50,Paid Search,2.4,7,1,9,10,2023-08-20,1,2023-09-13
CUST-00283,2023-05-27,Growth,Monthly,79.0,0.0,79.0,USA,SaaS,1,Paid Search,12.4,7,0,4,19,2024-12-09,0,
CUST-00284,2023-02-04,Growth,Annual,79.0,0.0,79.0,Other,Retail,2,Organic,12.2,4,3,6,23,2024-12-25,0,
CUST-00285,2023-10-16,Enterprise,Monthly,599.0,0.0,599.0,USA,SaaS,20,Organic,6.5,4,0,8,14,2024-12-09,0,
CUST-00286,2024-08-29,Pro,Annual,199.0,15.0,169.15,USA,Other,3,Organic,9.5,4,1,5,2,2024-10-18,1,2024-10-28
CUST-00287,2023-04-16,Enterprise,Monthly,599.0,0.0,599.0,USA,SaaS,1,Organic,1.8,6,1,10,20,2024-12-19,0,
CUST-00288,2024-04-13,Pro,Annual,199.0,0.0,199.0,Canada,E-commerce,5,Paid Search,13.9,5,3,9,8,2024-12-10,0,
CUST-00289,2023-12-28,Growth,Annual,79.0,0.0,79.0,USA,SaaS,3,Organic,4.5,1,2,7,12,2024-12-11,0,
CUST-00290,2024-05-03,Starter,Annual,29.0,0.0,29.0,USA,SaaS,50,Referral,11.4,4,2,8,8,2024-12-20,0,
CUST-00291,2022-02-20,Pro,Annual,199.0,25.0,149.25,Other,Retail,2,Referral,10.7,2,0,6,34,2024-12-17,0,
CUST-00292,2023-07-29,Growth,Monthly,79.0,0.0,79.0,Germany,SaaS,2,Social,15.0,4,1,8,17,2024-12-03,0,
CUST-00293,2022-05-30,Growth,Monthly,79.0,20.0,63.2,USA,Media,1,Email,14.5,7,3,6,17,2023-10-05,1,2023-10-22
CUST-00294,2022-11-10,Growth,Annual,79.0,0.0,79.0,USA,Retail,1,Organic,19.0,4,1,7,26,2024-12-17,0,
CUST-00295,2023-07-24,Growth,Annual,79.0,0.0,79.0,UK,Other,2,Organic,13.7,6,1,6,17,2024-12-28,0,
CUST-00296,2022-11-01,Starter,Monthly,29.0,30.0,20.3,France,Retail,20,Social,15.5,2,1,10,26,2024-12-24,0,
CUST-00297,2023-11-13,Growth,Annual,79.0,20.0,63.2,Other,Other,2,Organic,16.1,3,0,9,4,2024-03-04,1,2024-03-12
CUST-00298,2024-04-17,Starter,Monthly,29.0,0.0,29.0,USA,SaaS,10,Referral,14.7,4,0,5,8,2024-12-29,0,
CUST-00299,2024-12-13,Pro,Annual,199.0,0.0,199.0,UK,Other,3,Organic,5.0,4,3,10,0,2024-12-21,0,
CUST-00300,2024-09-29,Starter,Monthly,29.0,0.0,29.0,India,SaaS,3,Paid Search,7.7,5,2,5,1,2024-10-28,1,2024-10-29
CUST-00301,2023-03-20,Starter,Monthly,29.0,0.0,29.0,USA,SaaS,10,Partnership,17.5,5,2,10,21,2024-12-13,0,
CUST-00302,2023-09-05,Growth,Monthly,79.0,10.0,71.1,Australia,SaaS,5,Referral,15.3,7,0,10,16,2024-12-14,0,
CUST-00303,2024-09-19,Pro,Annual,199.0,10.0,179.1,Australia,Media,1,Paid Search,7.1,2,0,10,3,2024-12-24,0,
CUST-00304,2022-09-21,Growth,Annual,79.0,0.0,79.0,Other,SaaS,2,Referral,5.0,4,0,8,4,2022-12-31,1,2023-01-19
CUST-00305,2024-12-12,Starter,Monthly,29.0,0.0,29.0,USA,E-commerce,5,Organic,5.0,6,2,6,0,2024-12-24,0,
CUST-00306,2024-09-30,Growth,Monthly,79.0,25.0,59.25,USA,Finance,20,Partnership,15.4,8,0,6,3,2024-12-31,0,
CUST-00307,2022-01-05,Starter,Monthly,29.0,10.0,26.1,Germany,Healthcare,1,Paid Search,11.9,2,1,8,36,2024-12-29,0,
CUST-00308,2024-02-13,Enterprise,Monthly,599.0,25.0,449.25,USA,SaaS,1,Partnership,7.9,8,0,5,10,2024-12-09,0,
CUST-00309,2024-05-26,Enterprise,Annual,599.0,0.0,599.0,India,Finance,3,Referral,11.6,8,3,2,7,2024-12-11,0,
CUST-00310,2024-09-18,Growth,Annual,79.0,0.0,79.0,UK,E-commerce,1,Organic,9.2,4,4,6,3,2024-12-30,0,
CUST-00311,2024-06-02,Starter,Annual,29.0,0.0,29.0,India,Finance,100,Referral,15.1,1,2,7,7,2024-12-24,0,
CUST-00312,2022-02-16,Pro,Monthly,199.0,0.0,199.0,USA,Finance,1,Paid Search,13.1,7,1,8,34,2024-12-29,0,
CUST-00313,2024-05-16,Starter,Annual,29.0,0.0,29.0,UK,Other,3,Referral,14.5,3,0,8,7,2024-12-03,0,
CUST-00314,2024-04-02,Growth,Monthly,79.0,0.0,79.0,USA,Retail,1,Social,12.1,6,0,7,9,2024-12-30,0,
CUST-00315,2024-07-24,Starter,Annual,29.0,10.0,26.1,Other,SaaS,10,Paid Search,14.7,7,1,9,5,2024-12-04,0,
CUST-00316,2023-10-18,Enterprise,Annual,599.0,0.0,599.0,Canada,SaaS,5,Organic,15.3,3,0,5,14,2024-12-21,0,
CUST-00317,2022-09-26,Starter,Monthly,29.0,0.0,29.0,Germany,Retail,20,Partnership,10.5,4,2,6,27,2024-12-29,0,
CUST-00318,2023-01-05,Growth,Annual,79.0,0.0,79.0,Other,Finance,5,Paid Search,7.4,3,2,10,10,2023-10-15,1,2023-11-01
CUST-00319,2023-09-28,Pro,Monthly,199.0,0.0,199.0,USA,Media,1,Organic,4.4,6,1,1,15,2024-12-24,0,
CUST-00320,2023-10-19,Growth,Monthly,79.0,20.0,63.2,USA,Healthcare,1,Social,15.7,6,1,9,14,2024-12-23,0,
CUST-00321,2022-04-30,Starter,Monthly,29.0,0.0,29.0,Australia,Media,10,Referral,14.2,3,1,8,32,2024-12-10,0,
CUST-00322,2024-04-10,Enterprise,Annual,599.0,0.0,599.0,France,SaaS,3,Social,11.0,7,0,7,8,2024-12-16,0,
CUST-00323,2024-12-17,Growth,Monthly,79.0,0.0,79.0,USA,Education,2,Organic,16.2,7,1,9,0,2024-12-25,0,
CUST-00324,2024-01-11,Growth,Monthly,79.0,10.0,71.1,Other,Retail,2,Paid Search,2.6,3,5,8,5,2024-05-22,1,2024-06-09
CUST-00325,2022-04-27,Starter,Annual,29.0,0.0,29.0,India,E-commerce,1,Paid Search,4.0,5,1,4,32,2024-12-27,0,
CUST-00326,2024-03-01,Growth,Annual,79.0,0.0,79.0,India,E-commerce,2,Partnership,11.7,5,1,5,10,2024-12-08,0,
CUST-00327,2024-10-09,Growth,Annual,79.0,0.0,79.0,Germany,Finance,10,Paid Search,4.5,3,2,6,1,2024-10-09,1,2024-11-08
CUST-00328,2024-12-17,Starter,Annual,29.0,0.0,29.0,USA,Retail,5,Referral,6.0,2,5,3,0,2024-11-18,1,2024-12-17
CUST-00329,2023-09-26,Starter,Annual,29.0,0.0,29.0,UK,Retail,100,Organic,8.4,4,0,7,8,2024-05-04,1,2024-05-23
CUST-00330,2023-05-28,Pro,Annual,199.0,0.0,199.0,USA,Finance,3,Social,9.7,3,0,8,4,2023-09-06,1,2023-09-25
CUST-00331,2024-03-12,Starter,Monthly,29.0,0.0,29.0,USA,Education,3,Organic,17.2,6,1,9,9,2024-12-16,0,
CUST-00332,2023-07-14,Starter,Monthly,29.0,0.0,29.0,USA,Retail,1,Email,6.8,5,1,7,17,2024-12-24,0,
CUST-00333,2023-05-03,Growth,Annual,79.0,0.0,79.0,USA,E-commerce,5,Social,13.2,3,0,6,20,2024-12-06,0,
CUST-00334,2024-06-15,Pro,Annual,199.0,0.0,199.0,India,Retail,5,Referral,14.7,4,1,7,6,2024-12-16,0,
CUST-00335,2023-12-05,Starter,Annual,29.0,0.0,29.0,India,E-commerce,2,Social,11.6,6,0,7,13,2024-12-06,0,
CUST-00336,2023-08-04,Growth,Annual,79.0,0.0,79.0,India,Finance,1,Social,13.5,7,1,9,17,2024-12-18,0,
CUST-00337,2024-02-29,Starter,Annual,29.0,0.0,29.0,USA,Other,2,Social,10.9,5,2,7,2,2024-04-22,1,2024-04-29
CUST-00338,2024-05-10,Starter,Monthly,29.0,0.0,29.0,USA,Healthcare,1,Referral,16.3,6,0,9,1,2024-06-05,1,2024-06-09
CUST-00339,2022-09-04,Starter,Annual,29.0,0.0,29.0,USA,SaaS,3,Email,4.7,5,1,6,28,2024-12-28,0,
CUST-00340,2022-06-03,Pro,Monthly,199.0,0.0,199.0,USA,Retail,3,Paid Search,15.6,1,3,10,31,2024-12-10,0,
CUST-00341,2024-09-23,Starter,Monthly,29.0,0.0,29.0,USA,Finance,5,Referral,16.3,4,1,7,2,2024-11-08,1,2024-11-22
CUST-00342,2023-11-28,Starter,Annual,29.0,0.0,29.0,USA,SaaS,5,Partnership,15.7,5,0,6,13,2024-12-20,0,
CUST-00343,2024-12-28,Growth,Monthly,79.0,0.0,79.0,USA,SaaS,5,Paid Search,4.3,5,1,6,0,2024-12-18,0,
CUST-00344,2024-12-06,Pro,Annual,199.0,0.0,199.0,India,E-commerce,2,Social,11.0,4,2,8,0,2024-12-18,0,
CUST-00345,2024-10-05,Starter,Annual,29.0,0.0,29.0,USA,SaaS,10,Paid Search,13.2,6,1,4,2,2024-12-17,0,
CUST-00346,2022-04-04,Growth,Monthly,79.0,0.0,79.0,USA,Finance,3,Paid Search,3.9,4,1,7,19,2023-09-28,1,2023-10-26
CUST-00347,2024-08-15,Starter,Monthly,29.0,25.0,21.75,USA,Finance,3,Paid Search,14.6,4,1,9,4,2024-12-08,0,
CUST-00348,2024-10-08,Growth,Monthly,79.0,0.0,79.0,USA,Retail,5,Organic,5.2,8,1,8,2,2024-12-30,0,
CUST-00349,2023-03-29,Growth,Monthly,79.0,0.0,79.0,USA,Healthcare,3,Partnership,8.7,6,2,5,21,2024-12-10,0,
CUST-00350,2024-06-30,Growth,Monthly,79.0,0.0,79.0,Australia,E-commerce,3,Paid Search,14.2,3,2,8,6,2024-12-11,0,
CUST-00351,2022-08-06,Starter,Monthly,29.0,0.0,29.0,USA,SaaS,1,Organic,16.7,1,2,4,29,2024-12-11,0,
CUST-00352,2023-04-19,Starter,Annual,29.0,0.0,29.0,USA,SaaS,20,Referral,14.4,5,1,7,20,2024-12-28,0,
CUST-00353,2023-03-08,Starter,Monthly,29.0,0.0,29.0,USA,Other,3,Organic,6.3,4,3,10,22,2024-12-30,0,
CUST-00354,2022-12-07,Growth,Monthly,79.0,0.0,79.0,Other,SaaS,3,Referral,15.3,7,0,7,25,2024-12-19,0,
CUST-00355,2023-07-05,Starter,Annual,29.0,0.0,29.0,USA,Healthcare,3,Referral,5.7,5,1,5,18,2024-12-08,0,
CUST-00356,2022-12-23,Pro,Annual,199.0,0.0,199.0,France,Media,5,Organic,9.5,4,1,7,24,2024-12-21,0,
CUST-00357,2022-01-23,Enterprise,Monthly,599.0,0.0,599.0,USA,Other,1,Partnership,12.2,6,1,7,35,2024-12-06,0,
CUST-00358,2023-06-06,Enterprise,Annual,599.0,0.0,599.0,Germany,SaaS,3,Referral,12.2,4,1,9,7,2023-12-05,1,2024-01-02
CUST-00359,2024-03-12,Pro,Monthly,199.0,0.0,199.0,India,E-commerce,5,Organic,9.4,4,3,9,5,2024-08-05,1,2024-08-09
CUST-00360,2024-02-01,Growth,Monthly,79.0,0.0,79.0,UK,SaaS,50,Email,8.8,6,1,5,11,2024-12-24,0,
CUST-00361,2023-03-18,Pro,Annual,199.0,20.0,159.2,USA,SaaS,20,Paid Search,11.2,5,0,6,21,2024-12-25,0,
CUST-00362,2024-02-08,Starter,Monthly,29.0,10.0,26.1,France,Healthcare,50,Social,7.9,4,2,8,10,2024-12-25,0,
CUST-00363,2024-10-12,Growth,Annual,79.0,0.0,79.0,UK,Finance,10,Referral,13.2,3,0,6,2,2024-12-14,0,
CUST-00364,2023-05-31,Growth,Monthly,79.0,0.0,79.0,UK,Education,5,Organic,11.0,4,1,8,19,2024-12-17,0,
CUST-00365,2024-11-05,Growth,Annual,79.0,10.0,71.1,India,E-commerce,3,Organic,10.3,4,3,4,1,2024-11-30,1,2024-12-05
CUST-00366,2024-03-02,Pro,Annual,199.0,15.0,169.15,USA,Finance,1,Referral,5.1,8,1,8,6,2024-08-15,1,2024-08-29
CUST-00367,2022-12-02,Starter,Monthly,29.0,0.0,29.0,Germany,SaaS,2,Referral,10.3,6,0,9,25,2024-12-26,0,
CUST-00368,2022-09-15,Starter,Annual,29.0,0.0,29.0,USA,Retail,2,Organic,16.9,6,0,7,27,2024-12-23,0,
CUST-00369,2023-05-12,Enterprise,Annual,599.0,0.0,599.0,USA,Retail,3,Organic,9.8,7,3,7,19,2024-12-17,0,
CUST-00370,2024-06-14,Starter,Annual,29.0,0.0,29.0,UK,Finance,5,Organic,13.8,7,4,9,6,2024-12-24,0,
CUST-00371,2022-06-09,Growth,Annual,79.0,10.0,71.1,USA,E-commerce,5,Organic,13.3,5,1,6,31,2024-12-04,0,
CUST-00372,2024-05-01,Enterprise,Monthly,599.0,0.0,599.0,Other,Other,3,Referral,2.7,4,2,8,8,2024-12-02,0,
CUST-00373,2023-11-21,Growth,Monthly,79.0,0.0,79.0,USA,Media,2,Organic,9.8,3,3,7,2,2024-01-17,1,2024-01-20
CUST-00374,2023-01-15,Growth,Monthly,79.0,10.0,71.1,UK,SaaS,1,Organic,14.5,3,0,5,23,2024-12-17,0,
CUST-00375,2024-08-14,Starter,Annual,29.0,10.0,26.1,UK,Healthcare,100,Referral,7.9,6,0,9,4,2024-12-06,0,
CUST-00376,2023-11-22,Starter,Monthly,29.0,15.0,24.65,Canada,SaaS,50,Paid Search,14.3,2,2,10,13,2024-12-04,0,
CUST-00377,2024-12-02,Pro,Annual,199.0,10.0,179.1,India,SaaS,1,Email,16.4,3,1,9,0,2024-12-04,0,
CUST-00378,2022-10-12,Growth,Monthly,79.0,0.0,79.0,USA,SaaS,5,Referral,12.8,6,2,9,27,2024-12-14,0,
CUST-00379,2023-02-01,Growth,Monthly,79.0,15.0,67.15,Other,Education,2,Organic,9.5,4,2,8,23,2024-12-28,0,
CUST-00380,2022-01-12,Starter,Monthly,29.0,0.0,29.0,Australia,E-commerce,1,Paid Search,9.5,4,0,8,36,2024-12-30,0,
CUST-00381,2023-05-14,Starter,Monthly,29.0,30.0,20.3,India,E-commerce,10,Organic,13.0,6,4,7,3,2023-07-22,1,2023-08-12
CUST-00382,2024-01-24,Enterprise,Monthly,599.0,30.0,419.3,USA,SaaS,10,Organic,10.3,7,2,6,11,2024-12-14,0,
CUST-00383,2022-02-04,Growth,Monthly,79.0,0.0,79.0,France,SaaS,3,Organic,14.2,4,0,3,6,2022-07-07,1,2022-08-03
CUST-00384,2023-12-28,Growth,Monthly,79.0,0.0,79.0,UK,Media,1,Paid Search,14.6,5,0,4,12,2024-12-31,0,
